S.No,Flight Number,Date,From,To,Aircraft,Flight time,STD,ATD,STA,Unnamed: 10,ATA,Unnamed: 12,Unnamed: 13,__sheet__,dep_delay_min,arr_delay_min
750,AI695,2025-07-25,Mumbai(BOM),Varanasi(VNS),A319(VT-SCF),01:57:00,2025-07-25 10:20:00,2025-07-25 10:38:00,2025-07-25 12:35:00,,2025-07-25 12:34:00,,,9AM - 12PM,18.0,-1.0
751,6E5181,2025-07-25,Mumbai(BOM),Indore(IDR),A21N(VT-IMZ),00:53:00,2025-07-25 10:20:00,2025-07-25 11:08:00,2025-07-25 11:45:00,,2025-07-25 12:01:00,,,9AM - 12PM,48.0,16.0
752,6E521,2025-07-25,Mumbai(BOM),Amritsar(ATQ),A20N(VT-ISM),01:52:00,2025-07-25 10:25:00,2025-07-25 10:56:00,2025-07-25 12:40:00,,2025-07-25 12:48:00,,,9AM - 12PM,31.0,8.0
753,AI633,2025-07-25,Mumbai(BOM),Bhopal(BHO),A20N(VT-RTJ),01:10:00,2025-07-25 10:25:00,2025-07-25 12:14:00,2025-07-25 12:05:00,,2025-07-25 13:24:00,,,9AM - 12PM,109.0,79.0
754,AI2994,2025-07-25,Mumbai(BOM),Delhi(DEL),A20N(VT-TQB),01:42:00,2025-07-25 10:30:00,2025-07-25 10:59:00,2025-07-25 12:45:00,,2025-07-25 12:41:00,,,9AM - 12PM,29.0,-4.0
755,6E535,2025-07-25,Mumbai(BOM),Darbhanga(DBR),A20N(VT-IJU),02:18:00,2025-07-25 10:35:00,2025-07-25 11:11:00,2025-07-25 13:05:00,,2025-07-25 13:30:00,,,9AM - 12PM,36.0,25.0
756,6E6118,2025-07-25,Mumbai(BOM),Tiruchirapalli(TRZ),A21N(VT-ICZ),01:34:00,2025-07-25 10:35:00,2025-07-25 11:18:00,2025-07-25 12:40:00,,2025-07-25 12:52:00,,,9AM - 12PM,43.0,12.0
757,6E624,2025-07-25,Mumbai(BOM),Thiruvananthapuram(TRV),A21N(VT-ILZ),01:49:00,2025-07-25 10:35:00,2025-07-25 11:51:00,2025-07-25 12:50:00,,2025-07-25 13:40:00,,,9AM - 12PM,76.0,50.0
758,6E6087,2025-07-25,Mumbai(BOM),Kannur(CNN),A20N(VT-IPZ),01:18:00,2025-07-25 10:40:00,2025-07-25 11:27:00,2025-07-25 12:25:00,,2025-07-25 12:45:00,,,9AM - 12PM,47.0,20.0
759,6E5321,2025-07-25,Mumbai(BOM),Rajkot(HSR),A21N(VT-IME),—,2025-07-25 10:45:00,2025-07-25 11:21:00,2025-07-25 11:55:00,,,,,9AM - 12PM,36.0,
760,AI673,2025-07-25,Mumbai(BOM),Patna(PAT),A20N(VT-TQU),02:12:00,2025-07-25 10:50:00,2025-07-25 11:32:00,2025-07-25 13:20:00,,2025-07-25 13:44:00,,,9AM - 12PM,42.0,24.0
761,QP1529,2025-07-25,Mumbai(BOM),Darbhanga(DBR),B38M(VT-YAA),02:21:00,2025-07-25 10:50:00,2025-07-25 13:34:00,2025-07-25 13:30:00,,2025-07-25 15:55:00,,,9AM - 12PM,164.0,145.0
762,6E673,2025-07-25,Mumbai(BOM),Cochin(COK),A21N(VT-IMD),01:38:00,2025-07-25 10:55:00,2025-07-25 12:12:00,2025-07-25 12:50:00,,2025-07-25 13:50:00,,,9AM - 12PM,77.0,60.0
763,AI611,2025-07-25,Mumbai(BOM),Jaipur(JAI),A20N(VT-CIQ),01:27:00,2025-07-25 11:00:00,2025-07-25 11:34:00,2025-07-25 12:55:00,,2025-07-25 13:01:00,,,9AM - 12PM,34.0,6.0
764,QP1385,2025-07-25,Mumbai(BOM),Siliguri(IXB),B38M(VT-YAC),02:38:00,2025-07-25 11:00:00,2025-07-25 11:46:00,2025-07-25 14:05:00,,2025-07-25 14:24:00,,,9AM - 12PM,46.0,19.0
765,AI2444,2025-07-25,Mumbai(BOM),Hyderabad(HYD),A20N(VT-TQC),01:15:00,2025-07-25 11:00:00,2025-07-25 12:00:00,2025-07-25 12:30:00,,2025-07-25 13:15:00,,,9AM - 12PM,60.0,45.0
766,AI647,2025-07-25,Mumbai(BOM),Jamnagar(JGA),A20N(VT-TYC),00:49:00,2025-07-25 11:00:00,2025-07-25 12:17:00,2025-07-25 12:25:00,,2025-07-25 13:06:00,,,9AM - 12PM,77.0,41.0
767,6E1157,2025-07-25,Mumbai(BOM),Kathmandu(KTM),A20N(VT-IPI),02:30:00,2025-07-25 11:05:00,2025-07-25 11:29:00,2025-07-25 14:05:00,,2025-07-25 14:14:00,,,9AM - 12PM,24.0,9.0
768,ET641,2025-07-25,Mumbai(BOM),Addis Ababa(ADD),B77L(ET-ANQ),04:18:00,2025-07-25 11:05:00,2025-07-25 11:40:00,2025-07-25 14:00:00,,2025-07-25 13:28:00,,,9AM - 12PM,35.0,-32.0
769,SV771,2025-07-25,Mumbai(BOM),Jeddah(JED),B77W(HZ-AK21),04:04:00,2025-07-25 11:05:00,2025-07-25 11:43:00,2025-07-25 13:25:00,,2025-07-25 13:17:00,,,9AM - 12PM,38.0,-8.0
770,EY201,2025-07-25,Mumbai(BOM),Abu Dhabi(AUH),A320(A6-EIW),02:37:00,2025-07-25 11:10:00,2025-07-25 11:15:00,2025-07-25 13:00:00,,2025-07-25 12:22:00,,,9AM - 12PM,5.0,-38.0
771,6E5316,2025-07-25,Mumbai(BOM),Bareilly(BEK),A20N(VT-IQO),01:55:00,2025-07-25 11:10:00,2025-07-25 11:53:00,2025-07-25 13:40:00,,2025-07-25 13:48:00,,,9AM - 12PM,43.0,8.0
772,6E5307,2025-07-25,Mumbai(BOM),Goa(GOI),A21N(VT-IMM),01:00:00,2025-07-25 11:10:00,2025-07-25 11:56:00,2025-07-25 12:35:00,,2025-07-25 12:56:00,,,9AM - 12PM,46.0,21.0
773,6E6827,2025-07-25,Mumbai(BOM),Delhi(DEL),A21N(VT-IWT),01:42:00,2025-07-25 11:15:00,2025-07-25 11:57:00,2025-07-25 13:30:00,,2025-07-25 13:39:00,,,9AM - 12PM,42.0,9.0
774,9I623,2025-07-25,Mumbai(BOM),Diu(DIU),AT76(VT-RKL),00:44:00,2025-07-25 11:15:00,2025-07-25 13:31:00,2025-07-25 12:20:00,,2025-07-25 14:15:00,,,9AM - 12PM,136.0,115.0
775,AI2632,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A20N(VT-TQW),01:24:00,2025-07-25 11:20:00,2025-07-25 11:48:00,2025-07-25 13:05:00,,2025-07-25 13:12:00,,,9AM - 12PM,28.0,7.0
776,6E5217,2025-07-25,Mumbai(BOM),Bengaluru(BLR),A21N(VT-IWU),01:17:00,2025-07-25 11:30:00,2025-07-25 12:13:00,2025-07-25 13:20:00,,2025-07-25 13:30:00,,,9AM - 12PM,43.0,10.0
777,SG2905,2025-07-25,Mumbai(BOM),Kandla(IXY),DH8D(VT-SUO),—,2025-07-25 11:30:00,2025-07-25 12:15:00,2025-07-25 13:00:00,,,,,9AM - 12PM,45.0,
778,AI2841,2025-07-25,Mumbai(BOM),Goa(GOI),A21N(VT-TVI),00:54:00,2025-07-25 11:30:00,2025-07-25 12:24:00,2025-07-25 12:45:00,,2025-07-25 13:18:00,,,9AM - 12PM,54.0,33.0
779,AI2471,2025-07-25,Mumbai(BOM),Kolkata(CCU),A20N(VT-TQH),02:27:00,2025-07-25 11:40:00,2025-07-25 12:09:00,2025-07-25 14:30:00,,2025-07-25 14:36:00,,,9AM - 12PM,29.0,6.0
780,AI2419,2025-07-25,Mumbai(BOM),Delhi(DEL),A20N(VT-TQP),01:45:00,2025-07-25 11:40:00,2025-07-25 12:20:00,2025-07-25 14:00:00,,2025-07-25 14:05:00,,,9AM - 12PM,40.0,5.0
781,SQ421,2025-07-25,Mumbai(BOM),Singapore(SIN),B78X(9V-SCB),—,2025-07-25 11:45:00,2025-07-25 13:03:00,2025-07-25 19:50:00,,2025-07-25 20:22:00,,,9AM - 12PM,78.0,32.0
782,6E5206,2025-07-25,Mumbai(BOM),Chennai(MAA),A21N(VT-ICQ),01:29:00,2025-07-25 11:50:00,2025-07-25 12:04:00,2025-07-25 14:05:00,,2025-07-25 13:33:00,,,9AM - 12PM,14.0,-32.0
783,6E5097,2025-07-25,Mumbai(BOM),Hyderabad(HYD),A21N(VT-ICW),01:06:00,2025-07-25 11:55:00,2025-07-25 12:50:00,2025-07-25 13:35:00,,2025-07-25 13:56:00,,,9AM - 12PM,55.0,21.0
784,6E5276,2025-07-25,Mumbai(BOM),Gwalior(GWL),A320(VT-IAR),01:31:00,2025-07-25 12:00:00,2025-07-25 12:16:00,2025-07-25 14:00:00,,2025-07-25 13:46:00,,,9AM - 12PM,16.0,-14.0
785,AI2503,2025-07-25,Mumbai(BOM),Coimbatore(CJB),A321(VT-PPV),01:31:00,2025-07-25 12:00:00,2025-07-25 12:27:00,2025-07-25 13:45:00,,2025-07-25 13:59:00,,,9AM - 12PM,27.0,14.0
